ID,ArrivalTime,TotalTime,TurnaroundAvg,WaitingTime,ResponseTime
79,8018,31492,31455,31382,31411
78,8067,32134,32053,31444,31943
81,8131,32081,32081,32071,32081
80,8166,32246,32246,32046,32246
83,8436,32026,32026,31976,32026
84,8450,32383,32160,32013,32022
82,8452,33312,32811,32382,32411
85,8610,33465,33324,33155,33234
86,8702,33433,33428,33373,33423
87,8710,33925,33925,33425,33925
88,9098,34048,33915,33538,33837
89,9192,34595,34174,33955,33964
90,9202,35166,34981,34586,34785
92,9222,35287,35221,35147,35176
91,9250,35560,35449,35260,35309
93,9384,36527,36076,35427,35626
94,9533,37990,37167,36380,36679
95,9549,38145,38120,37975,38095
96,9621,38504,38226,38074,38083
97,9962,38363,38363,38163,38363
98,9986,38730,38685,38340,38640
99,10015,39001,39001,38701,39001
100,10148,39168,39168,38868,39168
102,10250,39397,39249,39067,39097
101,10287,39621,39597,39361,39561
103,10501,40068,39885,39408,39457
105,10502,41128,40627,40068,40077
104,10619,41431,41353,41011,41311
106,10725,41476,41461,41326,41446
108,10918,41494,41413,41284,41334
107,10986,41857,41646,41427,41526
110,11110,41742,41742,41732,41742
109,11146,42007,41956,41707,41906
112,11225,42229,42028,41929,41938
111,11323,42241,42226,42131,42211
113,11405,42370,42290,42160,42190
114,11447,42739,42518,42329,42338
115,11740,43557,43160,42447,42536
118,11854,43524,43524,43444,43524
116,11866,43993,43816,43513,43632
117,11988,44442,44260,43872,43991
119,12089,44822,44681,44342,44541
121,12110,45632,45513,44802,45301
120,12255,46078,45777,45488,45577
122,12302,46772,46383,46032,46121
123,12586,47039,46843,46489,46538
125,12635,47020,47010,46990,47000
124,12692,47104,47059,46964,47014
127,12704,47493,47329,47093,47182
126,12721,48267,48038,47477,47776
128,13046,48953,48642,47943,48142
129,13117,48893,48893,48883,48892
130,13250,49081,48994,48761,48790
132,13270,49862,49706,49062,49561
133,13323,50610,50333,49810,49819
131,13399,50905,50657,50535,50544
135,13589,51616,51113,50716,50805
134,13698,51638,51577,51508,51517
136,13744,52172,52046,51592,51622
137,13892,52075,52075,52025,52075
139,13999,52018,52018,51968,52018
138,14030,52107,52062,51987,52017
140,14239,51978,51978,51898,51978
141,14255,52083,52083,51963,52083
143,14397,52191,52166,51941,52141
142,14420,52258,52253,52168,52248
144,14555,52134,52134,52124,52134
145,14556,52333,52250,52133,52143
147,14779,52821,52708,52111,52611
146,14844,52893,52868,52763,52843
149,14988,52920,52900,52750,52870
148,15014,53215,53072,52895,52904
150,15110,53620,53386,53120,53219
151,15233,53758,53641,53498,53587
152,15418,54253,54095,53573,53693
153,15477,54205,54205,54195,54205
155,15511,54781,54522,54171,54370
154,15655,54939,54797,54639,54668
156,15736,54898,54892,54858,54888
157,15877,55288,55012,54758,54837
160,16008,55397,55337,55157,55277
158,16040,56436,56007,55366,55565
159,16050,56477,56476,56427,56477
161,16106,56661,56550,56421,56430
162,16242,57035,57030,56525,57025
163,16309,57239,57125,56969,57018
165,16551,57638,57585,56998,57497
164,16654,57806,57672,57536,57565
166,16679,57791,57791,57781,57791
167,16755,58816,58515,57716,58215
168,17094,58487,58487,58477,58487
169,17126,58936,58752,58456,58655
171,17210,59202,59052,58852,58902
170,17258,60315,59764,59155,59204
172,17283,60791,60791,60291,60791
173,17384,61010,60867,60690,60720
175,17602,61203,60969,60793,60803
174,17649,62257,62023,61157,61656
176,17664,62482,62402,62242,62322
177,17753,62424,62424,62394,62424
178,17817,62460,62455,62360,62450
179,18005,62433,62369,62273,62322
180,18066,62392,62387,62372,62382
181,18147,62431,62431,62311,62431
182,18414,62575,62408,62165,62175
184,18482,63218,63044,62508,62707
183,18557,63513,63373,63143,63233
186,18748,63693,63593,63323,63443
185,18778,64244,64203,63664,64163
188,18830,64542,64517,64192,64492
187,18996,64647,64574,64377,64466
189,19043,65151,65017,64601,64800
191,19164,65130,65130,65030,65130
190,19259,65486,65291,65036,65045
192,19441,65445,65421,65305,65404
193,19447,65939,65939,65439,65939
194,19601,65815,65815,65785,65815
195,19700,66017,65900,65717,65796
197,19848,66600,66456,65870,66169
198,19879,67040,66847,66570,66579
196,19894,67506,67398,67026,67325
199,20011,68000,67697,67390,67479
